Price,Model Year,Mileage,Eng_Cap,City_Lahore,City_Islamabad,City_Karachi,City_Un-Registered,Eng_Type_Petrol,Eng_Type_Hybrid,Eng_Type_Diesel,Transmission_Manual,Transmission_Automatic,Body_Type_Hatchback,Body_Type_Sedan,Body_Type_SUV,Body_Type_Mini Van,Body_Type_Crossover,Make_Suzuki,Make_Toyota,Make_Honda,Make_Daihatsu,Make_Nissan
970000.0,2002,100000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2250000.0,2017,85000,1500,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1600000.0,2015,55000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
720000.0,2006,116000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1045000.0,2013,45200,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1580000.0,2013,50000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4850000.0,2002,97000,4663,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2550000.0,2014,58000,1500,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
800000.0,2000,200000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
595000.0,2008,100000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1580000.0,2017,32000,660,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2350000.0,2016,49200,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
950000.0,2004,350000,2000,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
3900000.0,2019,15000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5700000.0,2017,45000,1200,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1475000.0,2011,110000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2625000.0,2018,35000,1500,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2800000.0,2018,34000,1300,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
280000.0,1990,120000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2875000.0,2016,77000,1600,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
370000.0,2006,140000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1200000.0,2012,130000,1300,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
360000.0,1991,136000,800,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1290000.0,2015,155000,660,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
945000.0,2014,43204,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
770000.0,2011,140000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2600000.0,2015,7000,1500,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2720000.0,2018,43000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1025000.0,2007,181240,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4975000.0,2004,145000,2700,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1275000.0,2015,48132,660,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2750000.0,2013,80000,1500,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
945000.0,2005,207450,1500,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
750000.0,2017,40000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
250000.0,1993,220000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3250000.0,2016,82000,1500,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
950000.0,1995,150000,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
800000.0,2017,38000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1975000.0,2017,83000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
819999.9999999999,2019,39000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
710000.0,2006,100000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
630000.0,2006,100000,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
980000.0,2018,6000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
570000.0,2010,11111,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1750000.0,2014,85200,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1020000.0,2005,72000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3285000.0,2014,32000,1500,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2800000.0,2015,108300,1500,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2190000.0,2017,58000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1275000.0,1992,150000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1375000.0,2014,72000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
780000.0,2000,100000,1600,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2000000.0,2015,260000,1300,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1030000.0,2002,252074,1500,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1700000.0,2019,40000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1625000.0,2019,3000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
325000.0,2005,200000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
735000.0,2010,68000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
480000.0,2004,70000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
250000.0,1993,250000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1655000.0,2013,120000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1335000.0,2014,55000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1625000.0,2018,12000,660,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1970000.0,2007,151000,1500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1680000.0,2010,161000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1800000.0,2007,225000,1500,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2380000.0,2012,135000,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
480000.0,2008,97000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1350000.0,2017,59000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
875000.0,2014,80000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2140000.0,2017,31000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
12500000.0,2009,102000,4000,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1920000.0,2016,62000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2005000.0,2012,65000,1500,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
990000.0,2014,28000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
900000.0,1992,250000,3000,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1990000.0,2015,55000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1460000.0,2017,30000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1050000.0,2003,90000,1600,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1420000.0,2015,28514,660,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1325000.0,1995,450000,2700,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
815000.0,2016,54000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
680000.0,2006,85000,800,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
795000.0,2007,83380,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2010,85900,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
5000000.0,2016,13850,1800,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
550000.0,2013,78000,800,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
445000.0,2007,109000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
535000.0,2005,130000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1650000.0,2011,75000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2375000.0,2017,53000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2400000.0,2017,76000,1300,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1720000.0,2007,87000,1500,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1280000.0,2008,157000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1689999.9999999998,2018,39000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
675000.0,2015,80000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1175000.0,2007,187000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1170000.0,2005,145432,1600,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1470000.0,2019,6700,660,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
900000.0,2017,63000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3225000.0,2017,55000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
625000.0,1990,344000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
570000.0,2004,100000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3175000.0,2016,95000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2425000.0,2017,76500,1000,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4000000.0,2014,51000,1500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3100000.0,2016,33000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2475000.0,2017,81000,1000,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1900000.0,2012,300000,2500,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2255000.0,2015,89000,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
510000.0,2004,100000,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1300000.0,2006,143000,1600,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1570000.0,2019,20000,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2250000.0,2013,110000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1290000.0,2013,74000,1300,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1175000.0,2015,65000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
900000.0,1991,12345,2200,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630000.0,2007,250000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1230000.0,2005,175000,1000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
980000.0,2006,150000,1500,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
925000.0,2018,15000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5850000.0,2019,19000,2000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000.0,2006,85000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2395000.0,2013,85000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1725000.0,2013,90000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1310000.0,2016,160000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
12500000.0,2012,80000,2700,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
400000.0,1998,90000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
750000.0,1999,240000,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
510000.0,2005,75000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
410000.0,1996,250000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1425000.0,2014,63000,660,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2160000.0,2013,52000,1800,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2120000.0,2016,77000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2400000.0,2018,40000,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1950000.0,2013,119000,1600,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2300000.0,2016,82000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1050000.0,2009,77000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1950000.0,2019,17000,1300,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1850000.0,1997,100000,3400,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
995000.0,2012,96000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1550000.0,2013,52083,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3250000.0,2013,51000,1500,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1175000.0,2015,40000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2550000.0,2013,92000,1500,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
490000.00000000006,2013,90000,1000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2065000.0,2011,151000,1500,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3000000.0,2011,38000,1800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1050000.0,2006,100000,1000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1620000.0,2009,120000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1420000.0,2019,12000,660,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3750000.0,2018,16000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2000000.0,2013,125000,1500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
780000.0,2016,97500,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2015,35000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1525000.0,2015,38000,1300,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1650000.0,2010,77000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2280000.0,2016,78000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1220000.0,2007,156000,1800,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1520000.0,2018,43000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3000000.0,2011,38000,1800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240000.0,1993,160180,800,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2680000.0,2011,96000,1800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1100000.0,2014,117000,660,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1265000.0,2014,62000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2050000.0,2012,123000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9100000.0,2019,18500,2800,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
700000.0,2010,43000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2275000.0,2016,43000,1300,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1730000.0,2019,23000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
725000.0,2015,46000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
819999.9999999999,2006,150000,1500,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2695000.0,2018,23000,1300,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1550000.0,2018,56000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5700000.0,2017,12000,1200,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1900000.0,2013,104000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
960000.0,2006,100000,1300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1900000.0,2014,93000,1000,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1065000.0,2013,87000,660,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1810000.0,2019,26900,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3150000.0,2007,100000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2100000.0,2006,250000,2500,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1085000.0,2010,75000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
850000.0,2013,25000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
655000.0,2012,46000,660,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2300000.0,2013,98000,1800,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1150000.0,2007,200000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
685000.0,2007,85000,1000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2175000.0,2015,144070,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1000000.0,1995,100000,1100,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
725000.0,2008,133000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
420000.0,1997,200000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1620000.0,2009,170000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2250000.0,2018,66500,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1450000.0,2014,72000,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1450000.0,2006,90000,1500,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1120000.0,2016,89000,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
840000.0,2006,145300,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
530000.0,2011,40000,800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1165000.0,2012,65000,1300,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1200000.0,2007,125000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
425000.0,2005,165000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1950000.0,2014,61000,1000,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
700000.0,2007,162000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3550000.0,2017,25000,1800,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1000000.0,2007,98000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1550000.0,2018,48000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3225000.0,2014,58000,1500,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1650000.0,2013,79000,1800,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1620000.0,2019,41000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
500000.0,2012,90000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
3600000.0,2015,80000,1500,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2340000.0,2018,27000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1120000.0,2004,180000,1500,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1570000.0,2015,35000,660,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1550000.0,2015,94000,660,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1720000.0,2018,31000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1575000.0,2019,27800,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1600000.0,2017,38000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1600000.0,2017,45000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2450000.0,2017,17000,1400,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1250000.0,2016,85000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1420000.0,2017,51000,1000,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1480000.0,2011,300000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1650000.0,2016,17500,660,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
470000.0,2006,90000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
8500000.0,2008,91000,4196,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
480000.0,2006,45000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5800000.0,2017,28000,3000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3700000.0,2018,21000,1800,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1470000.0,2005,121000,2000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1350000.0,2010,113000,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1810000.0,2013,91000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1550000.0,2015,35000,660,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
670000.0,2014,58000,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
735000.0,2016,20000,800,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
470000.0,2004,64000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
600000.0,2007,120000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
460000.0,2006,120000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1825000.0,2013,120000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
470000.0,2003,175000,1000,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
650000.0,2014,54000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2250000.0,2003,138000,2000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
900000.0,2010,180000,1300,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
975000.0,2008,117500,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1825000.0,2017,21700,1300,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2200000.0,2016,53000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
550000.0,2003,70000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
430000.0,2000,150000,800,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
630000.0,2014,75365,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1570000.0,2015,35000,660,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
690000.0,2006,110000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
650000.0,2007,100000,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1450000.0,2011,60500,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4985000.0,2016,41000,1500,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
830000.0000000001,2018,49100,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
480000.0,2008,80000,800,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
740000.0,2015,17,800,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1350000.0,2010,165000,1300,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2800000.0,2018,30890,1300,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
600000.0,2000,117000,1300,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
650000.0,2012,43759,1000,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
